Video Caption,Comment
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,请不要乱说，
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,为了流量什麼都可以造謠
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,打脸嗎？
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,"挑~~! 有錢搞 冬 奧做 Show, 不如用來賠償武漢肺炎全世界損失啦! 無聊!!"
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,就这水平？！啧啧 朝鲜是因为东京奥运会违反国际奥委会规则而禁止参赛。这都能编，你们这群人这水平还如何反共啊！丢人啊
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,评论圈简直高潮了
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,朝鲜被禁赛了不来很正常，至于其它的来不来都不影响奥运会的开幕，相反来太多防疫压力会很大
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,結果美國18官員要到冬奧會
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,就这种面相都学人做反华自媒体，大哥你口音太重了，干这行这行没前途。你应该整个容，再把国语说标准一点。
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,金正恩可不是一般的领导人 说实话他还是有两把刷子的
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,"你們以為朝鮮不給中國面子嗎？　我看法不是這樣　根本就沒運動員了　有一餐沒一餐的　　說好聽不參加　再一個　禁不起疫情傳入朝鮮國內　
再來獨裁者又是砲決又是犬決的　當然掌控的很好　換是我也可以"
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,朝鮮都不去冬奧，實在太打臉習維尼加速師
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,大聖的幽默中藏有睿智
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,眉毛距离眼睛远 是哪个族的？
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,包子身体肯定不咋地啊
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,正因為同為共產主義國家，所以更了解共產黨的謊言，有多可怕！
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,朝鮮只把中國當作ATM
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,朝鲜也没有参加东京奥运会，因为发现疫情就要枪毙，实在没办法参加
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,哈哈哈哈，三胖算是走上了正确的道路。
朝鲜成为第一个全面抵制北京冬奥会，不给习近平面子。,前几天还骂朝鲜呢，今天就舔了…😂
