Video Caption,Comment
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,以前是，不代表現在也是。目前中國事實上根本沒有任何民族在穿韓國服飾，中共此舉不意外，他們從來不懂如何尊重他人和生命，只在乎疆土和野心。貪婪的什麼都想擁有。
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,韓國可以了解臺灣長年以來的感受了
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,🤏🤏🤏
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,"讲一个笑话
韩国人觉得中国人文化掠夺"
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,真好笑，先把國旗換了吧，一個學歷史都繞不開漢字的國家還在這裡自我感覺良好
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,都散了吧，谁不知道韩国是宇宙起源国，谁不知道西方媒体肮脏的报道也不是这一次了
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,韩国人最小心眼
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,開幕式粉衣少女是中國朝鮮族，是中國其中一個可愛的少數民族，我們尊重她穿上代表自己民族的服飾，尊重她的族群。那原本是朝鮮族 朝鮮服飾。
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,"I don't think China is qualified to be righteous. Anyone familiar with East Asian history will find that China has made itself a victim. Apparently, China did the same thing with Uyghurs, Tibet and Taiwan - cultural aggression, but it justified itself with words and distorted historical facts.🤫🤫🤫"
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,Korean athletes in the Winter Olympics show like a group of clown
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,"再過一陣子，可能出現朝鮮族是中國不可分割的一部分吧？
然後就是～韓國原本就是中國的附屬國！是屬於中國的。🤣🤣"
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,这是韩国人在中国面前优越感消失的表现；看得出韩国人格局太小，缺乏自信，太计较得失，情商还很低。
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,中国真恶心
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,我觉得韩国人挺好！是不是他们的专家真没啥事干了！？
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,我觉得如果把二战的日本换成美国！他们也能找到理由说华盛顿也是韩裔！
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,两国民间关系？bbc想多了。
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,他们的传统韩服不是漏米米么！他韩国专家怎么没出来说过这事呢？
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,泡菜本是中国传过去的，现在说是他们的😅
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,朝鮮族傳統服裝有著近千年的歷史，是整個朝鮮民族的傳統服飾，成立僅70年的南朝鮮為何如此狹隘與無知？難道中國境內的朝鮮族人没有权力穿自己的民族服飾嗎？
北京冬奧2022：中韓兩國爭議不斷，韓國民眾怎麼看？－ BBC News 中文,太无语了….所以他们觉得中国只有汉族吗….？太无知了吧….
