Video Caption,Comment
The hidden reason Olympic sledding is so dangerous,"Preliminary research on the q-collar, conducted on high school athletes, indicates it can go a long way in mitigating the damage of repeated brain injuries. 

If you’re interested in learning more, check out: https://www.fda.gov/news-events/press-announcements/fda-authorizes-marketing-novel-device-help-protect-athletes-brains-during-head-impacts 

Thanks for watching. —Marie"
The hidden reason Olympic sledding is so dangerous,"Micro concussions from moving the head too quickly are a thing? Well, that explains a lot. All that headbanging I did to heavy metal music in the 90s is haunting me now."
The hidden reason Olympic sledding is so dangerous,"Going for a stroll you experience variations in g force throughout the ""step"" 
Standing still you experience 1g"
The hidden reason Olympic sledding is so dangerous,"I am 4 Seconds into the Video. Isn't every Winter Sport a ""sliding"" Sport?"
The hidden reason Olympic sledding is so dangerous,"All the sports is dangerous, so if you don’t want expose, don’t play. It’s so easy!!!"
The hidden reason Olympic sledding is so dangerous,I’m tryna get some sled head ya feel me
The hidden reason Olympic sledding is so dangerous,"Adding some, or better, suspension to a bob sleigh should be relatively easy, and even trivial.
Doing the same to a luge will be tricky. As for the skeleton... There is just not enough place for one."
The hidden reason Olympic sledding is so dangerous,0:40 I have those  and never did the sport.
The hidden reason Olympic sledding is so dangerous,Now let’s research why it’s so boring
The hidden reason Olympic sledding is so dangerous,So why are we facilitating this madness? Isn't the solution super simple? Just don't go down an ice slide on a small sled while going 120km per hour. Ridiculous.
The hidden reason Olympic sledding is so dangerous,2:10 nothing that a juice cleanse and some alkaline water cant solve
The hidden reason Olympic sledding is so dangerous,0:40 let me guess. Youre also experiencing hot flashes and infertility? Some people cannot cope with getting older
The hidden reason Olympic sledding is so dangerous,Yep.. that's part of the speak right? The risk? The price? Or is this to motivate the officials fix it?
The hidden reason Olympic sledding is so dangerous,All well and good.  Start any mitigation with boxing.
The hidden reason Olympic sledding is so dangerous,"Even if u don't win a medal just being there is an achievement. Enduring what each sports does to an athletes body, definitely something I can't go through."
The hidden reason Olympic sledding is so dangerous,Nothing seems hidden… looks pretty dangerous to me.
The hidden reason Olympic sledding is so dangerous,"Hidden reason, not sure how hidden this is. Kind of a common sense risk factor. Looks like VOX picking the low hanging fruit."
The hidden reason Olympic sledding is so dangerous,"Uh, you don't have to call it hidden. We KNOW, bobsledding is ****ing dangerous!"
The hidden reason Olympic sledding is so dangerous,"I was surprised there was no mention of how 'sled head' looks similar to CTE found in football players.  Some CTE sufferers never had terrible concussions.  Rather, it was the repeated blows to the helmet from hands and elbows, etc. over time as well as the jarring of the head as the body gets hit."
The hidden reason Olympic sledding is so dangerous,"Wow,  I had no clue😳"
