Video Caption,Comment
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,WHY CAN THIS HOST NATION CHEAT LIKE THAT?!
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,"It's so obvious the Hungarian skater was blocking the Chinese skater intentionally.  Those who think the Chinese cheated are likely haters, they are blinded!"
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,This channel is a joke lmao
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,"Ez nagyon durva, Chinai 2 kézzel lökte el Sándort! Se kizárás, se sárgalap a Chinainak? A bíró vak? Tisztán látszik a felvételen minden."
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,Why I am not surprise. China cheating! 🤦🏻‍♀️
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,"He was blocked to the sideline by the hand. So the Chinese either had to go over the sideline or climb over, in both cases he was prevented from sprinting at the end."
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,"From what I see, the Chinese was pushed back before retaliating."
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,"DQ both athletes, just because the Hungarian skater blocked you with 1 hand doesnt mean you can 2 arm choke slam him...he won?...I guess you can if your a commi."
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,"Hungarian guy body and hand blocked Chinese guy first so he got himself disqualified it doesn’t matter after that. If you play the real whole video, you will see his facial expressions. It’s not rage but disappointment."
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,COVID skaters couldn't even stand on ice before they hired S Korean coaches.  LOL
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,"What Hungarian did, they do regularly on their highways. And what Chinese did - I am not even surprised..

What  seem to me also that Chinese do not realize that we in EU do not too much care who win, we want to see nice racing.


Lesson from F1: always take and show incident from more angels. EDIT: Angles.))"
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,Lots of open racism here.
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,"In fact ,  in the previous game, China had to be disqualified because of Mario kart skill ."
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,theres too many chinese haters always looking for something to prove chinese are evil but themself. people just gotta learn people are people... dont judge people by nation. everyone is their own self. just be fair hungary initiated and china just got pissed and tempered mood to throw back with two hand also a bad move. they both bad poor sportmanship.
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,"BS. Korea cheated in the fifa World Cup and caused Byron Moreno being  suspended. Without cheating, Korea does not know how to compete."
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,Master of Cheat
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,"China did China. There's nothing surprising.

https://youtu.be/Ob6nj_pm8yc

https://youtu.be/LHhvHSv0aQI

https://youtu.be/oUTFvGZuFjI

https://youtu.be/cDTAcDybeHo

https://youtu.be/UjUHaaH5pJA

https://youtu.be/sHgUYNp2bHo

https://youtu.be/Ktl7o3PkmjA"
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,"So many chinese coments...

WORK CCP!!!!"
Chinese Speed Skater Cheats FULL VIDEO Beijing Winter Olympics,Are you freaking blind？
