Video Caption,Comment
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,Best game in hockey history
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,I remember watching this live with a few friends in one of their basements while pounding back beers. We all jumped around cheering after Crosby scored that OT goal. Congrats on 500 tonight Sid!
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,see in 2022?
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,The whole world cheered for Canada
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,87 the best!
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,Who's here in 2022 because of the Olympics right now
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,Crosby the Best
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,We Canadians were just going to be upset if it was a shutout win so we let America catch up on purpose and made the game just that much more upsetting to be an American watching. God it felt great to be downtown watching this gold medal game and seeing Americans shamefully shoving their flags into their backpacks.
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,It’s 2022 now a long time has passed this game may be the best Olympic hockey game ever nothing can change my mind
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,"17 million Canadians watched the game, that was half of the population."
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,"Crosby: ""IGGY!""

USA: ""Oh shit!"""
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,"As an American Penguins fan, I was sad we lost, but at the same time found solace that it was Sid who scored the winner."
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,Let’s go Canada!
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,God I miss pre Trudeau Canada.
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,I think the country peaked at this moment here
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,Great game
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,0:11 Stephen Harper is that you?
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,"At international hockey, Canada-USA games are always epic."
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,All of the Canadian Forwards were centers and i believe all the players were Captians and Assistants what a stacked team the played the perfect tournament cant wait till we get to see Crosby and McDavid play together that would be an insane line throw Marner on the Right McDavid on the left
Canada Win Ice Hockey Gold V USA - Highlights - Vancouver 2010 Winter Olympics,Y’all notice Crosby pretty much almost pulled a signature “Crosby” shot thru four defenders goal at the end 😂🖤🇨🇦
