Video Caption,Comment
What makes Hanyu so good? 🇯🇵,Get off masks and don't vacinate
What makes Hanyu so good? 🇯🇵,"Definitely the GOAT!! ✨ 
Btw, where’s the full video?"
What makes Hanyu so good? 🇯🇵,"Легенда - это то как можно описать Юзуру Ханю. Его программы завораживают и если вы увидите в живую вы влюбитесь в его скольжение, его прыжки, его вращения - все это его стиль. Здоровья ему и долгих лет спортивной карьеры, ведь он еще способен поразить мир!!!!"
What makes Hanyu so good? 🇯🇵,So much respect for this guy
What makes Hanyu so good? 🇯🇵,I am deeply touched by his braveness! Yuzuru Hanyu is always my GOAT!
What makes Hanyu so good? 🇯🇵,"this is nice and all that but Can we STOP PRETENDING like Yuzu is retired already like....HE STILL the best Japanese skater and arguably THE BEST skater out there at the moment.....not to mention that he just said *HE WILL KEEP COMPETING* .....so yeah......

Yuzu is an inspiration, a living legend that helped this sport tons!"
What makes Hanyu so good? 🇯🇵,Congrats to the little dude!
What makes Hanyu so good? 🇯🇵,GOAT
What makes Hanyu so good? 🇯🇵,"It's too bad he struggled in Beijing, but at the same time it made me respect him more. Push those boundaries! Athletes who push themselves to raise the bar in their fields are what keep sports alive and evolving. One day he'll land it, and the next generation of skaters will have a new challenge to aspire to. He's elegant. He's innovative. He's humble. He's a great example both on and off the ice."
What makes Hanyu so good? 🇯🇵,"Yuzu is the best best figure skater ever, without any exception."
What makes Hanyu so good? 🇯🇵,他在中国有很多粉丝，很喜欢他和金博洋一起穿女装的。
What makes Hanyu so good? 🇯🇵,Nathan Chen 🤢
What makes Hanyu so good? 🇯🇵,"There will NEVER be anyone like him, it doesn't matter if other people break his records he will still be the greatest"
What makes Hanyu so good? 🇯🇵,💬🗺ممتاز جدا والله
What makes Hanyu so good? 🇯🇵,❤️❤️❤️
What makes Hanyu so good? 🇯🇵,I am Japanese too
What makes Hanyu so good? 🇯🇵,"There's a reason why Yuzu is so universally beloved by both his peers, the figure skating world and the wider world every 4 years. He's got a strong work ethic, a deep respect for his craft, his competitors and those around him, and yet is so humble about his own standing. Always pushing toward some goal off in the distance. He wants the entire sport to be elevated and he does so much to promote it. He's not only the complete package in terms of skill and artistry, but a once in a lifetime individual talent that one can't help but be compelled by.
Yuzuru Hanyu is and will always be the king of the ice."
What makes Hanyu so good? 🇯🇵,"Yuzuru Hanyu is already a legend, a figure skating genius!👑😍❤️❤️❤️ We love him so much and his decision to fight in his third Olympics and jump 4A causes а great respect for him!👏👏👏🔥❤️"
What makes Hanyu so good? 🇯🇵,Yuzuru Hanyu the king Shining ever ✨The true Olympic champion
What makes Hanyu so good? 🇯🇵,GOAT!
