Video Caption,Comment
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,I miss Scott and Tessa!😭😭
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,Congrats to the medalists.  Superb programs!
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,"Papasakis and cizeron are just the best,   elegant, simple,  detailed, emotional, classy, extraordinary,  and perfect  synchronization 
They just don't need to do super acrobatic figure"
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,"Наконец-то, Габи и Гийом завоевали свое долгожданное золото. Они подарили миру невероятные программы, которые и через пять, и через десять лет захочется пересматривать. Лучшие!"
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,Unpopular Opinion: I'll always go back to Virtue and Moir's 2018 performance. No disrespect but I didn't get much emotion to this year's performances compared to Virtue and Moir's 2018 performance.
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,"Смотришь танец призеров - ценишь усилия, смотришь французскую пару - забываешь о том, что это труд. Завораживающая элегантность, всё как бы мимоходом, и остается флёр редкостного явления."
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,Everybody  was Superb
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,Gratulerer alle  sammen.hjerter
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,GG.great  France France
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,I love It
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,"Как-то давно не смотрела танцы на льду, раздражали меня некоторые партнёрши, пытающиеся сделать томное выражение лица, склейка музыки в программах, а иногда и сами программы. В этом же году посмотрела и рада. Да, у французов партнёр явно отстранён от партнёрши, что только подчеркнули их несочетающиеся костюмы, но у них самобытная короткая, которая очень подходит по характеру партнёру. Русские лиричны и артистичны, но технически проигрывают. Из американцев лично симпатизирую больше паре Чок-Бейтс, но опять же всё заслужено. Интересно что изменится после ОИ. Кто покинет большой спорт, а кто придёт им на смену... Но явно в следующий спортивный сезон танцы буду смотреть."
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,"Невероятные,потрясающие....гениальные фигуристы!
Габриэлла Пападакис и Гийом Сизерон!🥇👏👏👏👏👏👏👏❤"
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,I'm so happy for them and truly you can see the comradeship or friendship still there with the IAM family!!! their all amazing !!!
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,"Illuminati = the work of a dying organization,
China is not the center of the world and cannot aim for the world. Their own world, which was falsely manipulated, is now over.
The evidence is from the world-class festival Olympics.
Chinese players believe in lies behind the biased judgment...I intentionally made a fake gesture...
And the elimination party! A sense of damage to Korean players...You can never be strong with such a false contradiction.
I'm just a big coward...
Illuminati = Shadow Government = False Organization = False Manipulation = Greedy Pig = Evil greed!They're just a bunch of cannibals.He's manipulated with false organizational connections because he doesn't have the ability! The manipulation of trying to make the situation the same...Doppelganger... Deja vu...The organization that makes it... Illuminati...
Manipulated world = elimination situation to match the situation with a beggar...
The world is now checking the reality of Illuminati...I can't use my strength...
Illuminati's attack... It's the situation of the Chinese Winter Olympics.
The eliminated player should never give up his self. As if he were the loser of the wrong spot! He's trying to steal the gold medal.
The purpose of the invasion of Ukraine in Russia is = trying to steal a second human being, which means that when Trump is elected, he can keep it safe.
The Ferry Sewol incident stole not the second human being in Korea..."
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,"Нарижному и Лизе,надо переходтть к Жулину.С уваж.к Свининым"
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,France — music is 🤷🏻‍♀️
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,นักกีฬามีโอกาสได้เป็นตู่รักกันไหมคะ คือเรามองเวลาเขามองกัน รู้สึกได้เลยค่ะ
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,Just beautiful
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,浪漫，深情
Beijing Winter Olympics HL : 14 ก.พ. 65 Figure Skating : Ice Dance ชิงเหรียญทอง,"100 metres sprint race at the first Modern Olympic Games, Athens, 1896
https://www.youtube.com/watch?v=IRTeOyf2KLI"
