Video Caption,Comment
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",✨🥇Long live the Queen🥇✨
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",댓글수를 보더라도 그날 소치에서 연아선수 퍼포먼스를 본 사람들은 누가  참피언인지 다들 알고계신듯 합니다 우리나라에 보물같은 선수 김연아 감사합니다
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",What does she say at 6:34? She thinks she'll get the what?
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",트리플 살코 점프보세요..  다른 선수들과 비교 됩니다.
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",she was fcking robbed
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",This routine has the coolest ending
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",😭
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",The queen of figure skating♡
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",I’m russian and I’m still embarrassed that my country stole the olympic gold from the queen herself. And Carolina deserved a silver medal with her stunning performances. Both of them are legends who were robbed💔
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",ㅠㅠ 피겨여신 연느님 계속 봐도 아름다운..
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",Queen yu-na
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",Real gold winner 2014
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics","피겨의 본질= 빙상의 예술
그 120%를 보여준 21세기 거의 유일한 선수"
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",A true olympic champion
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",True Olympic champion. And everyone knows that.
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics","Самая уверенная в
себе фигуристка и лучшая из лучших !!!"
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",Sotnikova won the Gold Medal ..... *But Yuna Kim Won Millions of Hearts !!!*
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",I really miss her on the ice....
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics",김연아 선수 때문에 눈만 높아져서 재미가 없다 영원한 어나더레벨
"Yuna Kim's Free Skate to ""Adios Nonino"" at Sochi 2014 Winter Olympics","If your daughter wants to figure skate, watch Kim Yu-na's video. Kim Yuna's skating is the textbook itself."
