Video Caption,Comment
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,太帥了😍😍😍
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,"So versatile, agile, charismatic. Amazing presence of mind when he falls. He is a genius, and we are lucky to be living in the same age."
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,Espero que las próximas olimpiadas pueda ir completamente sano y ahora sí pueda tener a su entrenador
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,"i don't know how hard it was for him, he was the one who break the records, and this performance maybe out from his mind too. but he could finish his show. and that's the matterest thing."
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,"one thing i realized after watching this, when failure got you, in front of people, or when you down and every single eyes on you, you have to remember that show must go on and life either. no pressed button to stop the time, or no rocks to hide you away. facing everything in front of you, don't run, and try to keep you head and heart calm. Whatever it was, life must go on."
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,Incredible performance ❤️❤️❤️👏🏾👏🏾👏🏾
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,Wow he's only 19 here! I can't believe he's 27 now he hasn't aged at all!!😂 So adorable 😊.
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,It is just a shame he didnt win any medal this year...:{
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,"北京の点数でも勝ててたな。
これだけフィギュアのレベルが上がってきてるということ。"
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,YUZU'S THE GOAT
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,너무 아름답고 멋있습니다~~
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,I LOVE YOU KING
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,2022
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,"волшебный...
даже не взяв золото в 2022 году и сделав ошибку, он остаётся для меня лучшим спортсменом!! ❤️‍🩹"
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,"Юдзуру Ханю, само волшебство! Гений, волшебник. Его скольжение просто сказка. Удачи тебе, дорогой. Поцелован богом."
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,この時は2回転んでも金なのか。今とはレベルが違ったのかな。
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,"この頃のビジュアルと演技がとてつもなく好き戻りたいあの感動をもう一度味わいたい
やっぱスケートの全盛期って10代から20代前半なんだろうな"
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,The sport changed soo much. If he have been able to do what he did today it probably had broken a world record
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,new discovery of how wonderful skating is.
Yuzuru Hanyu's Gold Medal Winning Performance - Men's Figure Skating | Sochi 2014 Winter Olympics,素晴らし
