Video Caption,Comment
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,I think he got a gold medal today. 👍
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,Congratulations for his gold medal!
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,2:36 Double what ??
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,❤
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,"Any of you hear India get a gold yet, probably we should add a games using cow poo to skate"
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,First Su Yiming gets robbed then Ayumu Hirano. Making the Asians work extra hard for what they deserve. I think it broke the other Japanese riders spirits. Could have caused injuries too
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,"The guy should know his fault but he still accepted the gold medal that’s really disgusting, this robbed gold medal will be with him buried in the hell."
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,The judge in a later Whitelines interview fully admitted that they overscored the competitor. Confirmation that Su yiming was indeed robbed of his gold medal.
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,good poster boy for the ccp  i guess
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,Bravo...jia u
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,"This guy is also the Guinness record holder of an insane 1980 sick stunt, performed in Austra last Oct during training."
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,"While the judges already admitted they made a mistake when giving the points for the Canadian player, the match results could not be changed. Su is talented and he would have a bright future. All the best to his remaining matches."
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,17岁，潜力无限
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,小苏好样的
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,he actually deserve s the gold
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,So proud of my buddy
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,...I think it’s su bingtian not su yiming?
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,"He got robbed, max didn’t even grab his board on his first large jump hit. This kid shoulda got gold"
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,"A rare talent, indeed. 👍👍👋👋
With a good coach by his side, his future success is ensured."
Chinese teenage snowboarder Su Yiming makes history at Beijing 2022,"He was robbed of a gold medal by a Canadian judge that only scored him a 7 for the last incredible run where the other judges cored him 8's, 9's and a 10 for one of the most incredible and most difficult trick ever witnessed at an Olympic jump event. One which he'd performed flawlessly. Su is the real champion of this event, without a doubt. Don't tell me politics didn't come into play at these games."
