Video Caption,Comment
"Beijing Winter Olympics boycott is insignificant, says Macron","Macron is a corrupt tool, no surprise there. Just make sure to remind him of the 1936 olympics when turning a blind eye."
"Beijing Winter Olympics boycott is insignificant, says Macron",Did he really say pay the price or is the translation a propaganda
"Beijing Winter Olympics boycott is insignificant, says Macron","🤬🤬🤬 ★★★  China, which cracks down on human rights, is not eligible to host the Olympics ❢❢❢ ★★★ 😠😠😠"
"Beijing Winter Olympics boycott is insignificant, says Macron","★★★  China, which cracks down on human rights, is not eligible to host the Olympics ❢❢❢ ★★★  😠😠😠"
"Beijing Winter Olympics boycott is insignificant, says Macron",Its a sign! Signs have done a lot...
"Beijing Winter Olympics boycott is insignificant, says Macron",Are serious that you didn't understand English? France has clearly said that he will follow the lead of United State of America's initiation to boycott the winter olympic in Beijing because it is insignificant to participate.. but here the news is completely turn to fake which clearly showa how the  chinese civilians and common people are such ignorant who has no factual and real ideas what happening beyong Beijing
"Beijing Winter Olympics boycott is insignificant, says Macron","Politicians, stay out of the Olympics!!!!!!"
"Beijing Winter Olympics boycott is insignificant, says Macron",Macron made a smart move
"Beijing Winter Olympics boycott is insignificant, says Macron","Well, loud and clear, the Chinese guy said “pay the price”, so I guess there’s are price and then it’s seen as a value, so it’s an effective boycott after all. As long as China cared about it, then it’s worth it! France just want to cash in for now and flip the table in the future on China, but the outcome are all the same. Trickster politics."
"Beijing Winter Olympics boycott is insignificant, says Macron","Proud of my country good choice from Macron, next leave NATO again"
"Beijing Winter Olympics boycott is insignificant, says Macron",Says the country who surrendered to the Nazi and does not even have the gut to go against the US that had stolen their contract from Australia 😅
"Beijing Winter Olympics boycott is insignificant, says Macron",if macron favores a more useful outcome then he should also ban the athletes as well. he does not get the significance of boycotting in the face of this evil empire
"Beijing Winter Olympics boycott is insignificant, says Macron","Typical French response whenever it comes down to it, they're in China's pocket, just another propaganda puppet. No surprise here..."
"Beijing Winter Olympics boycott is insignificant, says Macron","lol, how come I imagine a scene of a Frenchman taking off his white glove to use it face-slapping the Anglos."
"Beijing Winter Olympics boycott is insignificant, says Macron","China saying no “place for politics in sports” 😂😂😂😂😂 biggest joke ever, they have used politics in every field be it sports, religion,education and not to forget the pandemic ..The Chinese government is a threat to every country that is free today and respects human rights ! Inhumanity, genocide, rape, torture, kidnapping , murders are like games they have been playing for ages and it has to stop! Enough is enough!"
"Beijing Winter Olympics boycott is insignificant, says Macron","Don't you think the US President is like a kid throwing a tantrum? Boycott of BJ winter Olympics! What a shame on him!.I wonder whether his athletes will participate in competitions. If they win, will the American anthem be played? How about its flag? It appears that the American government likes to politicize everything, Covid 19, Olympics, etc"
"Beijing Winter Olympics boycott is insignificant, says Macron","Believe it or not there are still slaves- Royal concept bullying any weakest ones. Tiresome of floater, their in-sig-n-ifi-cance and i-g-n-o-r-an-ce !!"
"Beijing Winter Olympics boycott is insignificant, says Macron",Bravo Macron!!!! Proud of you! No place for politic in Sport!!!!
"Beijing Winter Olympics boycott is insignificant, says Macron",petty politics..
"Beijing Winter Olympics boycott is insignificant, says Macron",Macron's sanctioned Independence Election in New Caledonia on Sunday was insignificant. The Freedom Voters never turned up due to the ceremonies for the deaths caused by Wuhan Virus exported to the World by the CCP. That is ironic!
