Video Caption,Comment
Top Contenders for Olympics Beijing 2022,"Crying myself to sleep because we won't be seeing Mikhail Kolyada's white crow program at the Olympics, see you guys in the psych ward 🥲"
Top Contenders for Olympics Beijing 2022,https://youtu.be/iGCQcObX_N8
Top Contenders for Olympics Beijing 2022,"IMO, with all the talking that Yuzuru did about doing the 4A at the Olympics and the amount of attention he brought upon himself, I think he backed himself into a corner.  He knew his 4A wasn't ready at the Olympics but, because he'd already said all over the media for a year that it's what he was aiming for, pride wouldn't allow him to back out of not doing it.  That's just poor tactics...which is really too bad.  He still had a good shot for that bronze.  Anyway, congrats to the Quad King.  Anything less than a gold for him would have been a travesty, a false representation of how dominant he has been these past 4 years.  Happy for Nathan.  Congrats also to Yuma and Shoma."
Top Contenders for Olympics Beijing 2022,Yuzuru........you are sooo handsome.... his beauty is more clear than my future......쪽쪽쪽....
Top Contenders for Olympics Beijing 2022,"My dream results actually came true. Nathan Chen won the gold!!!!!!!!!
The only dream that it didn't come this year was Karen Chen winning the gold."
Top Contenders for Olympics Beijing 2022,You forgot to put DONOVAN CARRILLO from Mexico😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
Top Contenders for Olympics Beijing 2022,yuzuru is so pretty to watch while he’s skating
Top Contenders for Olympics Beijing 2022,Yuzuru🤎🤎🤎
Top Contenders for Olympics Beijing 2022,I love Yuzuru hanyu
Top Contenders for Olympics Beijing 2022,Nathen
Top Contenders for Olympics Beijing 2022,whatever nathan is champion but i still love yuzuru hanyu
Top Contenders for Olympics Beijing 2022,Yuzuru is the best.
Top Contenders for Olympics Beijing 2022,"Kudos to all the athletes for making it to the Beijing Winter Olympics despite the covid19 pandemic, God bless you all👌🙏 and congratulations China👍"
Top Contenders for Olympics Beijing 2022,とにかく羽生結弦は最高です！ 😉
Top Contenders for Olympics Beijing 2022,"Nathan's cloth is wired, looks like pajamas"
Top Contenders for Olympics Beijing 2022,who came here after watching yuri on ice? ✨
Top Contenders for Olympics Beijing 2022,Nathan chen GOLD medal Congratulations dear ally USA from Japan.
Top Contenders for Olympics Beijing 2022,"Aleksey Yagudin, Evgeni Plushenko ❤"
Top Contenders for Olympics Beijing 2022,I'm sorry for Roket Men ... but this Mr. Chen >> is not even able to do a Biellmann tour ... nor a hydroblading
Top Contenders for Olympics Beijing 2022,"Nathan Chen, you are number one! You are straight and very masculine. It's like a Steve McQueen. Every time I see your performance, I remember McQueen. I'm Japanese, but I like Nathan Chen much more than Yuzuru Hanyu. .. With respect from Japan!"
