Video Caption,Comment
BEIJING 2022 WINTER GAMES| The Olympic-themed event you didn't know about! 🥇,"Most interesting tour. Thank you very much. The Korean Olympics team should come and get some take-away from the market, since they complained so much about the food within the Olympic village."
BEIJING 2022 WINTER GAMES| The Olympic-themed event you didn't know about! 🥇,"Jenny, Thanks for the fantastic tour. You always do it well and with class! KW"
