Video Caption,Comment
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",There are 102 wars and rebellions involving the United States of America (not include the Native American massacre) 3 of which are still ongoing.
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",Aren't these guys hypocrites? What about the aboriginals that were slaughtered and forced into residential schools and up to now a lot of aboriginals are still gone missing and that was what I heard from an aboriginal. I mean these guys have no rights to talk about human rights if they were doing the same. Only the country who was clean and never violated human rights has the right to say this.
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",Envy and jealousy caused these leaders to boycott Beijing Olympic Games.
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",China politicizes everything. What a joke.
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",No one should be forced to participate in   any part of the world let China know the world is not blind and stupid  I think it's the right choice one have to be disrespect by members and officials
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News","Why are their athletes there? Didn't mean what you said? Politics? 
China should pack them up and send them all home. 
Boycott? How about stop warmongering and go back to your country."
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",This Is Olympic Games not Diplomat Games
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",What happen to WMD ? United States killed hundreds of thousands of Muslims in the Middle East
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",Canada still digging unmarked grave of the native people. What human rights are they talking about?
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",Australia just a lap dog for American….
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",United States killed millions of Muslims in the Middle East .   What happen to WMD ?
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News","Canada boycott China because of human rights, but Canada still digging unmarked graves from the native Indians ."
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News","""wrong doings"" ?                                 😁😁😁😁😁"
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News","Stupid boycott?
Powere xi tiger china.
One india boycott yes Truth one indian army 🐅 wait strong 😎"
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News","Trudeau let be clear of one thing, Mr. Wang Wenbin (Spokesperson of Foreign Ministry CHINA) had made it very clear in one of the press conferences that YOU ARE NOT EVEN INVITED to witness the Beijing Winter Olympics Grand Opening Ceremony on 4th Feb 2022 

It was not your call to attend or to boycott. YOU ARE NOT EVEN INVITED & HOW CAN YOU ATTEND? 
Nobody wants you to be there, same goes to USA, Australia & UK.
ALL OF YOU WERE NOT INVITED."
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News","I will not be watching.   The Olympics is a global showcase for America-hating, unngrateful US athletes but don't dare whisper any criticism of China's totalitarian dictatorship.
Yang Shu, the deputy director of international relations for the Beijing organizing committee, said any speech against the Olympic spirit or Chinese laws would be ""subject to certain punishment"" during a press conference on Jan. 18. 
If the FBI, Pelosi and other politicians are worried about how our athletes will be treated by this disgusting government of control freaks, why are we sending them there?   Just like tracing the origin of Covid-19, follow the money.  Why would the IOC choose to honor the country that gave us a global pandemic, that is guilty of ethnic genocide, that represses religious freedom, that raped and disappeared a star athlete, that censors the internet, that erased the Tiananmen Square massacre from history, that invaded Hong Kong and threatens Taiwan? Why? Follow the money.
Shortly after Beijing won the 2022 bid, Gian Franco Kasper, then the head of the International Skiing Federation and an honorary IOC member, told a Swiss newspaper that the choice of Beijing made perfect sense. ""Dictators can organize events such as this without asking the people's permission,"" Kasper said. ""For us, everything is easier in dictatorships.""
Boycott China"
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",Did USA boycott or not? They only sent 18 diplomats
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",What about human rights violations in Canada?   (Aboriginals)
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",Who gives a F if politicians going or not.
"Canada joins US, UK & Australia in diplomatic boycott of Beijing Olympics| 2022 Winter Olympics News",And Finally India Boycott it..
