Video Caption,Comment
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",TLDW: She's fine. She gets up and completes the performance.
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",She should've been checked by a Dr than getting right up away. I am glad she is ok.
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",Qué pena...tan bello...
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",How dare they not provide medical attention immediately !!!! Shame on them - I am so disgusted  .... she can barely walk of the rink!!!
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",This is why I don’t like watching skating 😩
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",Judges should stop the event after something like that.
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018","Нужно срочно задуматься, федерации фигурного катания для запрета сложных поддержок ,калечити девушек!!!"
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",RESPECT ❤ ❤ ❤ TELLEMENT BELLE’PRESTATION MALGRÉ LES CHUTES !!QUEL’COURAGE VOUS A TIL FALLU POUR CONTINUER !! MERCIIIII
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",Yeah she was out there for a few seconds. You can see that by her arms limpness. The performance should've ended.
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",Yikes ❌⚠
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",Да здравствует русскoe фигурное катание. Как можно было их допустить как профессионалов налёд кто их допустил
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",I wonder if she wasnt well because she had two small problems early on ! So sad such a beautiful skater !
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",Ummm no stop skating immediately 😨🤔😬😱
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",I think she’s us to it fall like that😱😱😱
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018","GOD IS GOOD…
ALWAYS GOOD 🙏"
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",So special . the icedance . They are  so good together .
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018","Wow, what can I say! 
I just hope she's been fine since then."
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018","She landed on her neck ? That is dangerous, even if it did not look that hard of a fall. Just the fact that her neck bent and her weight was on her body would have had serious consequences. I always thought that lifting someone and holding them with one arm was very risky. Scary scene."
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018","Бедная, девочка! Фигуристы- великие труженики! Слава!"
"*Scary Fall - Please Beware* - Ashley CAIN / Timothy LEDUC, GOLDEN SPIN ZAGREB PAIRS FS Dec. 7, 2018",Hope she is o.k.  the way she landed is frightening.  Any kind of injury to her head or back is dangerous.  She was very disoriented.  Prayers that everything is o.k. with her.
