Video Caption,Comment
GLOBALink | Rural children's choir sings its way onto Olympic stage,"From now on the World will have to get use to see new faces, language and friends."
GLOBALink | Rural children's choir sings its way onto Olympic stage,感动落泪，多么棒的孩子们和老师❤️❤️❤️
GLOBALink | Rural children's choir sings its way onto Olympic stage,"The American government says these kids are working for the Chinese government n they are threats to the US. It's totally unacceptable. So, sanction them all immediately!!! Then lie to the world that we are going to give these kids freedom and democracy they deserved! 🤣😂🤣😳😳"
GLOBALink | Rural children's choir sings its way onto Olympic stage,Young and purest joy is wonderful
GLOBALink | Rural children's choir sings its way onto Olympic stage,这是一群让人无比敬佩的中国栋梁，他们正在为祖国的飞速发展而贡献着自己的绵薄之力，这些孩子就是中国的未来，未来是属于这些孩子的。
GLOBALink | Rural children's choir sings its way onto Olympic stage,"China's success clearly is the concerted effort and dedication of the Chinese people themselves.  Their dedication is unparalleled, no wonder their country have reached the status that they are in now."
GLOBALink | Rural children's choir sings its way onto Olympic stage,"Well done, everyone! I salute your dedication, efforts and courage. You did all Chinese proud. Best wishes to you all!"
GLOBALink | Rural children's choir sings its way onto Olympic stage,了不起的老師，了不起的學生🥰
GLOBALink | Rural children's choir sings its way onto Olympic stage,"The most beautiful the sincerity from pure heart was presented on the stage of Beijing Winter Olympia 2022 🌻🎊💖🎉🎄
Peaceful and harmonious China ..."
GLOBALink | Rural children's choir sings its way onto Olympic stage,♥
GLOBALink | Rural children's choir sings its way onto Olympic stage,非常的好！！！👍👍
GLOBALink | Rural children's choir sings its way onto Olympic stage,"This is a very moving back story n wonderful to watch. But sadly western countries like America, UK, Australia.... want to destroy the winter Olympics in China. America has made bogus claim about Xinjiang genocide. They have been bad-mouth China for over 150 years n still going strong. What a freaking shame. I'm glad that my country CHINA is fighting back against these evil countries."
GLOBALink | Rural children's choir sings its way onto Olympic stage,This shows that China govt & the Director really have a heart to give rural children a chance to excel in the world stage. This is sharing common prosperity.
GLOBALink | Rural children's choir sings its way onto Olympic stage,What a beautiful grandma with a heart of gold.
GLOBALink | Rural children's choir sings its way onto Olympic stage,非常创意，创业未来！
GLOBALink | Rural children's choir sings its way onto Olympic stage,"We need many more of madam Deng Xiaolan in this world, promoting peace, love and prosperity to marginalized children in this planet earth 💟. China has the capability and the only hope for mankind to achieve such dream."
GLOBALink | Rural children's choir sings its way onto Olympic stage,The famous director Zhang Yimou had a lot of excellent humanitarian messages in the opening program of the Winter Olympics. But they didn’t get reported in widely in the western media.  We should help spread his message wherever we can.  The world deserves to know the truth about how much good China is doing.
GLOBALink | Rural children's choir sings its way onto Olympic stage,中国有很多很多这样的退休老教师，把孩子发动起来，孩子有了更高的审美，总好过每天躺在沙发里玩手机和那些垃圾游戏。
GLOBALink | Rural children's choir sings its way onto Olympic stage,"Mdm Deng Xiaolan deserved an honourable award for her tenacity and dedication to Malan children choir. Jaiyou Mdm Deng. My respect for your spirit of sharing your knowledge and experience to these group of children whose adore the remote village they lived in.
Salute to all the children who has to learn a foreign language (Greek) within 3 months. They deserve all the praises of China and the rest of the world. Jiayou Children your future is ever bright to you and your families.
邓小兰女士因其对马兰儿童合唱团的坚韧和奉献而获得了荣誉奖。杰友邓女士。我尊重你向这些热爱他们居住的偏远村庄的孩子们分享你的知识和经验的精神。
向所有需要在 3 个月内学习外语（希腊语）的孩子们致敬。他们应该得到中国和世界其他地方的所有赞誉。佳友孩子们的未来对您和您的家人来说永远是光明的"
GLOBALink | Rural children's choir sings its way onto Olympic stage,"MADE IN CHINA= ILLEGAL COPY, CHEAP IMITATIONS, CHILD ABUSE, FAKE FOOD, COVI 19🤣🤣🤣🤣🤣🤣🤣"
