Video Caption,Comment
The most impressive curling shots in Olympic history! 🥌,"All the latest Curling news, videos and #Beijing highlights:https://oly.ch/B22Curling"
The most impressive curling shots in Olympic history! 🥌,Useless winter mom game
The most impressive curling shots in Olympic history! 🥌,한국 일본 결승에서 만났으면 좋겠다
The most impressive curling shots in Olympic history! 🥌,Rocks being delivered.. Clean Ice all around . 2022 ppl
The most impressive curling shots in Olympic history! 🥌,First shot they acting like Lebron or a HS freshman just dunked on 3 ppl with that instrumental drop... Mans just out here moving rocks haha
The most impressive curling shots in Olympic history! 🥌,Why were 2 draws to the button on here lol that's an easy shot for any professional curler
The most impressive curling shots in Olympic history! 🥌,this is a sport?
The most impressive curling shots in Olympic history! 🥌,"I still can't understand why such balls don't have automatic cleaner in front of them?
Just turn on any gamepad and hold button to activate.."
The most impressive curling shots in Olympic history! 🥌,Curling is winter ballots with sweeping
The most impressive curling shots in Olympic history! 🥌,I want to make fun of it but I can't when they're that happy.
The most impressive curling shots in Olympic history! 🥌,Did curling not exist before 2014?
The most impressive curling shots in Olympic history! 🥌,There's no sport more exciting to watch than Olympic curling.
The most impressive curling shots in Olympic history! 🥌,Dislike
The most impressive curling shots in Olympic history! 🥌,Shuster for 5 is just unbelievable.!!
The most impressive curling shots in Olympic history! 🥌,Seriously with the music. LUL
The most impressive curling shots in Olympic history! 🥌,"i used to make fun of this sport, but i'm totally into it now. This sport is so fun"
The most impressive curling shots in Olympic history! 🥌,My favorite sport
The most impressive curling shots in Olympic history! 🥌,The most boring sport 😴🤢
The most impressive curling shots in Olympic history! 🥌,Love the beats at the start
The most impressive curling shots in Olympic history! 🥌,"Lol, can tell where the person who made this is from. Several of these were just everyday normal and its missing a bunch"
