Video Caption,Comment
Shaun White describes emotional moment during his final Olympics,"AWESOMELY COOL 👍😎
God Bless 🙏💗🙏 o"
Shaun White describes emotional moment during his final Olympics,Apolo as a skater was a cleaver beast!
Shaun White describes emotional moment during his final Olympics,"I don’t see any reporting on the current Durham report on the Russia Collusion election scandal hoax. You know, the hoax where your organization steadfastly implicated Trump in an election scandal back in 2016. The same scandal that led to his impeachment. Shouldn’t you be doing a major retraction and apologizing for accusing a sitting president of wrongdoing when it was actually Hillary that was actively involved. You probably knew Trump was innocent all along, but played it out to its final outcome, fooling the public about Trump just so he wouldn’t get reelected. How are we supposed to believe anything your media outlet says is true anymore? Where’s the outrage?
After some research, I discovered you were wrong about so many things during the past few years. Now I’m starting to have my doubts about the 2020 election. I thought Biden won fair and square, your reporters even said so. Now I am suspicious of that too. Is the questionable election why the Jan 6 protesters were protesting? If, so, why are some in solitary confinement without due process? Where are we, China? What is happening? I’m becoming totally disillusioned, I don’t feel so good all of a sudden, I feel like I have to throw up."
Shaun White describes emotional moment during his final Olympics,"You are the master inventor and teacher,"
Shaun White describes emotional moment during his final Olympics,"You are a ledgand, you will never be forgotten for getting the 1/2 pope to where it is .athaleatesfare copying the moves you developed  a Hero"
Shaun White describes emotional moment during his final Olympics,"Hey CNN,  now do the Durham report.... you know, the one that shows a conspiracy against the president, as it unfolded.. not a theory..."
Shaun White describes emotional moment during his final Olympics,"so, big deal: a guy jumps around in snow and half pipes, and the world should pay attention to it. sure..."
Shaun White describes emotional moment during his final Olympics,Love you man .you are a legend in
Shaun White describes emotional moment during his final Olympics,WHY HAS CNN NOT SPENT ANY TIME TALKING ABOUT THE LATEST DURHAM REPORT FINDINGS INVOLVING RUSSIA?
Shaun White describes emotional moment during his final Olympics,Have liberal’s have over played their cards again? Will it cost them in the near future? Check out this story. https://youtu.be/llnIJVy0zME
Shaun White describes emotional moment during his final Olympics,How’s Aaron Blunck doing? Wish him well.
Shaun White describes emotional moment during his final Olympics,"CNN TELLING SHAUN - "" COULD YOU DO A LITTLE FAKE NEWS ON BEIJING OLYMPICS 
                                             JUST THIS LAST TIME FOR THE COUNTRY   ??? """
Shaun White describes emotional moment during his final Olympics,Shame on the American referee who gave Ayumu Hirano a low score.
Shaun White describes emotional moment during his final Olympics,"Video of Aaron Blunck, USA team, not shown by USA Media    https://youtu.be/3H41EZyKLyM"
Shaun White describes emotional moment during his final Olympics,Apollo yay for Filipinos. He's looking hella good
Shaun White describes emotional moment during his final Olympics,Reminds me of Michelle Kwan but his story is more success
Shaun White describes emotional moment during his final Olympics,"Nobody cares anymore.
Manufactured news."
Shaun White describes emotional moment during his final Olympics,"Does anybody even know what communism is? Just to enlighten some of you who hate other countries for being communist should atleast know the definition so here it is.

Communism is an advocating class war and leading to a society in which all property is publicly owned and each person works and is paid according to their abilities and needs."
Shaun White describes emotional moment during his final Olympics,AMERICA... URGENT....URGENT.....URGENT.... SEE WHAT ALL THESE FAKE MEDIA STATIONS ARE HIDING FROM YOU... HILLARY CLINTON MAY GO TO JAIL FOR PAYING A COMPANY TO INFILTRATE TRUMP SERVERS TO LINK TRUMP TO RUSSIA.  SEE IT HERE: https://www.youtube.com/watch?v=1a7mGxmK5RE  WE WANT JUSTICE FOR THIS CORRUPTED POLITICIAN WHO HAVE PLAYED WITH THE MONEY OF THE AMERICAN PEOPLE TO ENRICH HERSELF AND HER HUSBAND BILL CLINTON.  TIME TO LOCK UP THE CROOKS...
