Video Caption,Comment
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,I hope he was tested for doping.
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,Kipchoge can easily beat the half marathon record
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,2:19
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,1人しか参加出来ないマラソンワールド
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,Kipchoge is the marathon GOAT
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,2:12:39 nice camera angle
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,"I noticed most of the shoes were Nike and adidas
, I always thought I would see a lot of brooks , new balance saucony etc"
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,"To put it into context, mow fara won the 2012 5k with a time in the 13:30’s I believe, and Kipchoge ran one of his slips in the MIDDLE of a hot and humid marathon with a 5k split of 14:28, less than a minute from an Olympic gold medle torn on the track."
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,Amos supposed to be take easy jog atleast 7km to go and claim Gold for team prize🤔
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,Respect all
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,1:42:20
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,今回のオリンピックのおかげで走ることが好きになりました！
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,2024 Olympic world record 9.58 is mind
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,Very nice.
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,😭😭no comments
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,Persona fans on their way to 11th century edo period japan to tell the founder of shibuya that their city gives off major persona vibes
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,Sheeeeeesh
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,I envy this guy. Amazing
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,1:36:58 was pretty funny for me. Look at the French guy knock all the bottles off the table
Kipchoge 🇰🇪 wins marathon gold again 🥇! | Tokyo Replays,The marathon is the impressive sport ever
