Video Caption,Comment
2022 Beijing Winter Olympics Uses Food-Serving Robots,"The unfair IOC is corrupt!
Break up the corrupt IOC!
Let's boycott IOC-hosted sports competitions!"
2022 Beijing Winter Olympics Uses Food-Serving Robots,Pelosi: China is forcing robots building a camp to serve athletes
2022 Beijing Winter Olympics Uses Food-Serving Robots,I wonder the Chinese citizen can eat like this?
2022 Beijing Winter Olympics Uses Food-Serving Robots,Poor robot forced to do work... must sanction!
2022 Beijing Winter Olympics Uses Food-Serving Robots,It's all cool till the hot soup falls on your face
2022 Beijing Winter Olympics Uses Food-Serving Robots,Forced labor robots serving bat soup for Olympic athletes in a closed loop concentration camp.
2022 Beijing Winter Olympics Uses Food-Serving Robots,Actually pretty cool.
2022 Beijing Winter Olympics Uses Food-Serving Robots,Robots should get paid otherwise it's forced labour
2022 Beijing Winter Olympics Uses Food-Serving Robots,希望人们停止偏见 看看真正的中国
2022 Beijing Winter Olympics Uses Food-Serving Robots,NYT be like: THOSE ARE COMMUNIST BOTS!
2022 Beijing Winter Olympics Uses Food-Serving Robots,In a very short time the US will find herself embarrassing by coercing China acusing forced labour. Coz there will be all robots who are working in all fields of labor.
2022 Beijing Winter Olympics Uses Food-Serving Robots,I think India can't see this😆😆😆😆
2022 Beijing Winter Olympics Uses Food-Serving Robots,👍🏻👍🏻
2022 Beijing Winter Olympics Uses Food-Serving Robots,"★★★  China, which cracks down on human rights, is not eligible to host the Olympics ❢❢❢ ★★★  😠😠😠"
2022 Beijing Winter Olympics Uses Food-Serving Robots,"My best wishes for the Beijing 2022 Olympic. Also hope great athletes from all over the world enjoy their game! 🙏🌍 ♻️🤲🏽👱‍♂️👱🏽‍♂️👱🏽‍♂️🧔🏿‍♂️🧔🏼‍♂️👩🏿‍🦳👩🏽‍🦳👩🏽‍🦳🧑🏻‍🦰💁🏻‍♂️👨‍👦‍👦👩‍👦‍👦👨‍👩‍👧 
peace & love from China"
2022 Beijing Winter Olympics Uses Food-Serving Robots,Free Taiwan and your people dictator pooh and thanks for a transnational pandemic.
2022 Beijing Winter Olympics Uses Food-Serving Robots,Great job! The robots are awesome.
2022 Beijing Winter Olympics Uses Food-Serving Robots,I bet they don’t get the order wrong
2022 Beijing Winter Olympics Uses Food-Serving Robots,China now is the world in the  future
2022 Beijing Winter Olympics Uses Food-Serving Robots,FREE THE ROBOTS!!!😆
