Video Caption,Comment
Surfing a 100ft wave 🤯,"Yeah but have you ever surfed a 10,000 foot volcanic ash plume?"
Surfing a 100ft wave 🤯,ft in meters is what
Surfing a 100ft wave 🤯,C-A-W-A-B-U-N-G-A !!!
Surfing a 100ft wave 🤯,Omggg
Surfing a 100ft wave 🤯,Ft? Mt please
Surfing a 100ft wave 🤯,ride the wave... this is SUPER well done 😎💎💎💎💎💎😎
Surfing a 100ft wave 🤯,Love it!!
Surfing a 100ft wave 🤯,Surfing 🏄‍♂️ 🌊 🏄‍♀️ is a wave the ocean.
Surfing a 100ft wave 🤯,2nd comment
Surfing a 100ft wave 🤯,3rd comment
Surfing a 100ft wave 🤯,Эт вам не допингом детей пичкать
Surfing a 100ft wave 🤯,If you see this comment ❤️❤️
Surfing a 100ft wave 🤯,“Congrats to everyone who is early and who found this comment”🏆
