Video Caption,Comment
Team GB 2022 Winter Olympic Kit - Vlog 21,"waste of money sending useless gb to winter olympics,eddie the eagle was better then you lot"
Team GB 2022 Winter Olympic Kit - Vlog 21,Welcome to China
Team GB 2022 Winter Olympic Kit - Vlog 21,youre so cute!! hope you have fun in Beijing !!
Team GB 2022 Winter Olympic Kit - Vlog 21,Wow truly the dream kit you got.  Nice brotherly cuddles!  Good luck to Farrell & Niall & UK team!  I thought athletes also get BDD memorabilia?
Team GB 2022 Winter Olympic Kit - Vlog 21,Lovely vlog! This is how the olympics should look like. A festival for all.
Team GB 2022 Winter Olympic Kit - Vlog 21,"Yay! I’ve been waiting for someone to do a swag video. 😁
Congrats and best wishes to all Olympians and Paralympians in Beijing."
Team GB 2022 Winter Olympic Kit - Vlog 21,almost exhausted before you arrive Beijing 😆 all the best mate
Team GB 2022 Winter Olympic Kit - Vlog 21,lol 38 pieces of sportswear…that's crazy af.
Team GB 2022 Winter Olympic Kit - Vlog 21,Very fun video
Team GB 2022 Winter Olympic Kit - Vlog 21,愿你北京之行收获满满！也望2022beijing冬奥会是你的一次难忘经历！
Team GB 2022 Winter Olympic Kit - Vlog 21,You guys are hilarious! 😂🤙🏼
Team GB 2022 Winter Olympic Kit - Vlog 21,Really chinese style hospitality. 😂🤣
Team GB 2022 Winter Olympic Kit - Vlog 21,Have fun!!
Team GB 2022 Winter Olympic Kit - Vlog 21,I would be flattered to be a guest there
Team GB 2022 Winter Olympic Kit - Vlog 21,happy to hear your  enjoying  in BEIJING
Team GB 2022 Winter Olympic Kit - Vlog 21,"It's hard not to compare to the Tokyo Olympics, lol"
Team GB 2022 Winter Olympic Kit - Vlog 21,The association that organizes the Olympic Games said it has launched a mobile game
Team GB 2022 Winter Olympic Kit - Vlog 21,"Many clothes and pants, nice mates~"
Team GB 2022 Winter Olympic Kit - Vlog 21,Thank you for sharing. All the best to you and your team! Enjoy your time in Beijing😄
Team GB 2022 Winter Olympic Kit - Vlog 21,Lets go USA 🇺🇸! good luck to all olympic athletes ❤️✊🏽
