Video Caption,Comment
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,"China should not do all the tests and quarentines, let athletes freely do anything they like to do. It's all on your own risk. Finger crossed every one is safe, and safely back home."
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,"Too much protection, no freedom, no sports, or too much freedom no protection. You can always say one or the other. Meaningless conversation. This guy has a unique hair style, a unique type of person"
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,fox news :  ¿tú lees a tus suscriptores? jajajaja ¿no te da vergüenza profesional? ¿cobras un sueldo por hacer periodismo o tu trabajo es el de atención de quejas? jajaja
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,When you go to china people welcome you like a star ⭐ But when you go to American they prejudice Chinese people and only stare at them like aliens. Chinese people welcome you like home not like these stupid cold-blooded American who only think they are so high of themselves. 我爱中国人民❤️不忘初心，砥砺前行祖国，祖国，我永远的港湾。祖国，祖国，梦想发芽的故乡。祖国我爱你。so stop that bullshiting and understand the fact that if you start we will never go down . Until You Fall. You just say u want the athletic to be quiet but then you said that china government is keeping them quiet. You need to learn some knowledge. Dont spread false rumours when its not true dont accuse others to high Yourself. Y not you go and learn more facts about china before u comment.
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,"The athletes should have boycotted Beijing 2022 over CCP human rights violations, now they're there getting their full share."
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,"Why fox news keeps lying all the time?!
Fox is cunning …"
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,"CRT/Enslavement/Derangement
Genocide Worldwide/CRT"
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,"Thank you for not coming to Beijing, thank you very much!"
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,china is the china🤮🤮
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,Everyone should rethink INTERNATIONALS being in charge of your life....United Nation has a agenda and it's selfish for their agenda NOT for The People. They want your blood and soul forget about your Human Rights!
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,So he is still alive...ryt
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,Fake news america.
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,Yes this is China
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,"Hey, I am  back. Guessed what? Athletes brought their phones and some are already back full of praise for the organisers and Fox News propaganda and lies are exposed. Did anyone got arrested and detained? Any athletes lives in danger? No? SO u r lying with CIA script all along? U r lying to Americans and promoting bad feelings between Americans and Chinese?"
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,Noah Hoffman. What's your point? do you want to use olympic as a platform to talk about politics and human right?
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,How much was this guy paid? is he a real athelets? where is he? what a good hair style!
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,Lol. How funny it is to watch this now. Fox is an Aussie fake news outlet that is to fool Americans
Athletes being used as pawns at Beijing Winter Games: Two-time Olympian,fake news
