Video Caption,Comment
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing","100 metres sprint race at the first Modern Olympic Games, Athens, 1896
https://www.youtube.com/watch?v=IRTeOyf2KLI"
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing","If the athletes are unhappy with the Beijing olympics villages, they should compare with the experience of living in India's commonwealth games village first"
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing",Wish you all enjoy your stay!
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing",Enjoy the game there boys and girls!
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing",Excellent China
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing",Beautiful
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing","All these sanitary measures don't work for The intended purpose. God cannot be stoped, guilty parties are being removed!"
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing","Beautiful amazing ,those countries who ad pose ,pls learn n get ur backyard sorted !!"
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing","Anti-China BBC CNN and other MSM will be out in force to write negative reports of the Winter Olympic Games in China. 
Just you wait"
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing",👏👏👏
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing",Wish China winter olimpic to be the greatest winter olimpic for China and the world
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing",of course she would say that or else she will be forced to leave china lol
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing",^*^*The one Taiwan policy!  Mainland China is a rogue breakaway province of Taiwan.  It will be reunified with the motherland Taiwan soon.  Mainland China is really Western Taiwan!
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing",Those are nice buildings 👍 well done China 👏👏👏
"Arrivals of Athletes, Staff for Winter Olympics Pick Up in Beijing","^**^ “BOYCOTT THE GENOCIDE BEIJING 2022 WINTER OLYMPICS”  UNTIL THE CRIMINAL MINI MAO xi AND THE CCP CRIMINAL CULT REGIME STOP:
1. KILLING THEIR OWN PEOPLE, 
2. STOP THE HUMAN ORGAN HARVESTING,
3. STOP THE HUMAN RIGHTS VIOLATIONS, 
4. STOP THE UIGHUR GENOCIDE, FREE TIBET, HONG KONG, stop the harassment of TAIWAN. 
5. STOP THE TERRORIST AND BIOWEAPON ACTIVITY 
6. STOP THE HOSTAGE DIPLOMACY.  
7. THE MANY OTHER CRIMES BY THE CCP CRIMINAL CULT REGIME. 

MINI MAO xi AND THE CCP MUST BE HELD ACCOUNTABLE FOR THEIR CRIMES AGAINST HUMANITY, INCLUDING THE DEVELOPMENT AND THE DELIBERATE SPREADING OF THEIR CCP VIRUS!!!!!!"
