Video Caption,Comment
Norwegian curler says Beijing Olympic Village food and apartment are 'good',"Dosent excusde the other athletes who were treated lie prisoners, the CCP doing the classic deny and distract tactics."
Norwegian curler says Beijing Olympic Village food and apartment are 'good',Poor Norwegian dude has to tell lies in order to not get kicked out of the games 😔 China's a joke
Norwegian curler says Beijing Olympic Village food and apartment are 'good',We can simply ignore the rude comments from the US led world order.  The Beijing Olympics are really the finest winter games ever!
Norwegian curler says Beijing Olympic Village food and apartment are 'good',"Glad to hear a real perspective on this. Western Athletes saying China has no human rights because the free snacks are mediocre is ridiculous when their countries are full of starvation and homelessness. From Cascadia, with love <3"
Norwegian curler says Beijing Olympic Village food and apartment are 'good',You can't even see the electrical wires attached to his body.
Norwegian curler says Beijing Olympic Village food and apartment are 'good',Guess only good stuff will be on CGTN. Won't hear any complaints about anything...of course not. Hope all is good for him for real.
Norwegian curler says Beijing Olympic Village food and apartment are 'good',#Genocidegames
Norwegian curler says Beijing Olympic Village food and apartment are 'good',👏👏👏👍
Norwegian curler says Beijing Olympic Village food and apartment are 'good',"What about one of the Finns 
Athletes room that was flooded with water in about how they’re served the same meals for breakfast lunch and dinner ?"
Norwegian curler says Beijing Olympic Village food and apartment are 'good',Koreans are being negative because they lost a game. I find it hilarious when Japan gave Korean team a lecture of humility and not to be rude to the host
Norwegian curler says Beijing Olympic Village food and apartment are 'good',Nice to hear. Too bad none of this type of news is being reported in the American mainstream news media.
Norwegian curler says Beijing Olympic Village food and apartment are 'good',"The Chinese are promoting Sports, Sportsmanship and Shared Future for Mankind. The American Government is promoting Boycott, Tariffs, Embargoes, Sanctions, more Sanctions, creating more lethal weapons, sending more weapons and soldiers to other countries etc etc. We can see one Country is promoting Peace & Friendship while the other is promoting troubles, quarrels and War !!!"
Norwegian curler says Beijing Olympic Village food and apartment are 'good',Wonderful interview ❤️
Norwegian curler says Beijing Olympic Village food and apartment are 'good',"Stop asking* silly question, they are just being polite ."
Norwegian curler says Beijing Olympic Village food and apartment are 'good',Chinese hospitality😍
Norwegian curler says Beijing Olympic Village food and apartment are 'good',"Watch out this guy gonna be missing when he goes to USA
#saveaaronnblunck"
Norwegian curler says Beijing Olympic Village food and apartment are 'good',"By good, he means typical shoddy construction https://youtube.com/shorts/U9pQt-CD_bw?feature=share. Poor Finnish athletes are flooded"
Norwegian curler says Beijing Olympic Village food and apartment are 'good',伟大领袖马化腾主席一定会带领腾讯战胜产共谠解放全人类！！！
Norwegian curler says Beijing Olympic Village food and apartment are 'good',"One of the characteristics of the interview with chinese fucking communists : Always brainwashing the interviewee in advance.
Xi Jinping DA SHA BI & WANG BA DAN!!"
