Video Caption,Comment
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',"https://youtu.be/GC5Gwaojohc
I'm Korean .why china stealing  Korean culture? Introducing best song ever from world."
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',"😡😡😡 ★★★  China, which cracks down on human rights, is not eligible to host the Olympics ❢❢❢ ★★★  😡😡😡"
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',Covid-19 😷🇨🇳🇨🇳
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',Well organized. Wishing the Winter Olympics all success.
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',Good luck
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',Well done China👍💪👍💪
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',Jinping is secretly cremating Chinese people to keep up his image and everybody knows it.
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',"I am VEEERRY IMPRESSED and GLADLY to see how thoroughly thought out, organized, well-secured and the magnitude of preparations for Winter's Olympic in 🌟🇨🇳..👍🌹👏.."
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',All the best for a wonderful Olympics. I can’t wait. ❤️💝🇨🇳💙👍👍👍
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',就没有高清画质吗
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',Why you are in china 🇨🇳 rember to show respect 🙏 their country do not disrespect china why you are their or say something about china think before you speak
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',😘 #BeiJing2022 #winterOlympics ⛄🎿🏆
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',An eye opening for bio dense in such a large scale. Beware of packages from overseas and imported foods.
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',"100 metres sprint race at the first Modern Olympic Games, Athens, 1896
https://www.youtube.com/watch?v=IRTeOyf2KLI"
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',👍👍👍👍👍👍👍
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',"That is heart warming with so many countries grouping together for a Peaceful purpose, to participate in a competition in the spirit of Olympic."
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',Hope this is the Greatest Show on Earth event.  With best wishes for successful Winter Olympics in China!
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',If you want something done right go China!
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',They need to be more serious looking when introduce the accommodations. The English translation needs to be improved.
Live: Beijing Winter Olympic Athletes' Village welcomes first group of 'villagers',"US said Boycott Olympic , 🤣🤣🤣🤣, now they kissing Beijing feet’s asking for visa , No shame"
