Video Caption,Comment
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,Lol flood? You’re lucky the building didn’t collapse. It’s CHINA! Duh.
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,"the truth
https://youtu.be/gJFxryuKqN0"
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,China is still worrying about the coronavirus 🤣😂🤣🤣 losers🤣😂😂
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,I WONDER ?  -----    how the CCP- CRIME -WAVE MINKEYS ----    would write up a report on OLYMPIC -  FRAUD - ATHLETE$$$ ---- NOW DROWNING IN THEIR  HOTEL ROOMS  ???  ----- THEY committed SUICIDE BY DROWNING ----  would be MY FIRST GUESS to their FRESH STEAMING CCP - BULLSHIT - RESPONSE from THEIR  DELUSIONAL REALITY   !  ----- from. Canada.  J.
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,The world according to the CCP. Run for your life boys!
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,Bullshit! I can see video of extensive buffet spread fit for even the rich! Stop lying!
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,Dumb fuks what did they expect
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,"cancelled  the game   got no stsndard don t host,  the  game all shit thing are inferior , not shy china men ,,, everything want to win, my ass"
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,Chin is the worlds largest Photocopier but everything they provide is equivalent to multiple generations quality.
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,"Tofu house for Tofu Athletes.. You Didn't Boycott Don't compliant! If you are not a solution then you are a CCP problem. Millions of people got no food during LOCK DOWN. Leave China IOC CCP political Genocide Injuries medals scam. Don't worry no one cares, no one watched we all know it's Fixed for CCP capture medals with help of brainless athletes 😵"
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,Too much snow makes the food go cold !!  IOC is Chinas foot mat.  No point complaining
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,"Gutter oil, they fry their food in gutter oil."
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,"Undernourish all the foreign athletes so the Chinese athletes win more medals,  after the Olympics is over and all the athletes have returned to there countries it's going to be fun hearing all there stories"
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,This Olympics will be in history books.
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,Berlin Hitler 1936 = Beijing Xitler 2022
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,"So what did you expect, athletes of the world? Did you live under a rock these two last years?"
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,simple explanation   its  made  in  chayna ... reason... corruption  corruption  corruption
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,"its china, what the hell did they expect? actually they're lucky if they can get out of china with their health & youth.the whole damn place is a tofu dreg deathtrap facade."
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,"What did the Olympians expect, it's China. They'll use every trick in the book to win and they don't care about the athlete's. Look how Chinese citizens are treated. U just have to shut up, be happy, smile, obey and don't you dare talk bad about the Shitty Government or you will be locked up untill you make a video apologizing to the CCP gov and people that you had a brain fart and will never do it again"
Tofu Building? Room of foreign athletes in the Beijing Olympic bubble hit by flood from the roof,"How to win when Hosting Olympic learn from China.
WHEN YOU MAKE YOUR OWN RULES YOU WILL WIN THE WORLD ALL FOREVER
Create the future or the future create you."
