Video Caption,Comment
Check out Canadian athletes on the ground in Beijing!,"I know the Western media has been awful and misrepresenting China throughout the years, however I would like to think that our Canadian government hasn't been as harsh and condescending to the beautiful country of China as our neighbors down south, the USA."
Check out Canadian athletes on the ground in Beijing!,I want to get a sponsor from lululemon too
Check out Canadian athletes on the ground in Beijing!,"Playing in a dictatorship country, sad."
Check out Canadian athletes on the ground in Beijing!,You guys are doing great !! Make sure you don’t say anything to anger our Chinese leaders. Also be thank full that they’re not putting you in interment camps. CCP #1!! Go 🇨🇳!!
Check out Canadian athletes on the ground in Beijing!,Tbh their lulu lemon probably looks so good in person. Lulu just looks so sharp compared to like Nike or Under Armour
Check out Canadian athletes on the ground in Beijing!,Free Taiwan 🇹🇼 free Hong Kong 🇭🇰
Check out Canadian athletes on the ground in Beijing!,Boycott Olympics in China.
Check out Canadian athletes on the ground in Beijing!,"I love the outfit, it look so chic and It really matching the Chinese New Year atmosphere."
Check out Canadian athletes on the ground in Beijing!,im not from canadia but i want to know why you guys are good at skating
Check out Canadian athletes on the ground in Beijing!,you are fake CBC right😂
Check out Canadian athletes on the ground in Beijing!,Soon everyone crona postive 🤣
Check out Canadian athletes on the ground in Beijing!,Good luck
Check out Canadian athletes on the ground in Beijing!,"China takes all the medals, we dont need shitty medals.. So china u take all and never held international competition"
Check out Canadian athletes on the ground in Beijing!,"It is not the Olympics, but a local sports competition. A fair judgment was missing. China did."
Check out Canadian athletes on the ground in Beijing!,"Best of luck Team Canada! Be safe , we'll see you back home."
Check out Canadian athletes on the ground in Beijing!,What propaganda
Check out Canadian athletes on the ground in Beijing!,Wow awesome Beijing! Bon courage 🇨🇦
Check out Canadian athletes on the ground in Beijing!,bafoons and sheeps china is commiting genocide and you go there to worship them.
Check out Canadian athletes on the ground in Beijing!,cheer up.
Check out Canadian athletes on the ground in Beijing!,"Good luck to all athletes, may the force be with you!"
