Video Caption,Comment
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",え、ジョコが食ってる！？
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",選手村のスタッフさん達はアルバイトの方々。でも多くの選手達が撮影しupした動画では、皆暑い中笑顔でおもてなしの精神で対応しておられましたね。👋😄Welcome to Japan
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",Novak explaining how he got into Japan
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",https://youtu.be/bPoN4I9hEOU
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry","People make the country great. Thanks Japan for all the investment, management and hard work."
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",オリンピックの開会式と閉会式は最悪だったけど、選手の皆さんがリラックスして食事が出来ている様子を見て安心しました。アーティストのライブやプロ野球は観客入れてるのにオリンピックとパラリンピックは無観客にする必要があったのかな?　開会式と閉会式にONE OK ROCKやＢｚやL'Arc～en～Cielを出して欲しいな。
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",自分なら、1日何度も来てしまうわ。太りそう。
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",Are they free for the athletes?
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",Food from Fukushima which is full of radiation
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",選手たちの皆さんはもう一度日本でオリンピックを開催してほしいと思ってるんじゃないかな。今度は大声援の中で。そして😋提供された美味しい食事をもう一度。
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",Don't worry. Eventually we will run out of voices. See you in 2024 in Paris!?
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",東京オリンピックは、沢山の人の祝福の祈りが集結したんだと思う。
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry","At the beginning of the video, there is the Turkish women's volleyball team, I'm not surprised at all. They are very beautiful, especially Zehra Güneş.🥵🥵🥰🔥🇹🇷🇹🇷🇹🇷"
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry","2:13のピザ🍕の「チーズとろ～」（🍕🧀melty)が美味そうでやばい😋🤤
衛生面にも徹底的で、迅速で、しかも一番美味しい状態で供されているんですね。"
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",NIPPON！！って感じですネ！！有り難うJAPAN・・・日本人だけど🤣
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",コロナ禍でなければ、どんなに素晴らしいオリンピックになっていたことか。でもコロナ禍だからボランティアにも余計にホスピタリティに力が入ったのかも。基礎疾患がなければ私もボランティアやりたかった。
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",韓国人は居ねぇーか😠
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",similar like dining hall sea games 2018 😄
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",加害者の被害者コスプレ
"Tokyo Olympic Dining Tour - Firstly, you won't go hungry",全部タダのバイキングだろ？アスリートじゃなきゃ激太りしてそうなもんだな。
