Video Caption,Comment
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,awesome
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,first ever? Sidney did it first at the olympics in the year 2000
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,"All d best, China!! Go China Go!"
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,WOW ONLY IN CHINA WINTER OLYMPIC.
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,It's amazing the flame can go underwater
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,extinguisher attaks wont be half as funny. work well.
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,WHO CARES?!?!  #BoycottCCP for all the evil that they perp among their citizens and the world. Long live Taiwan
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,great .....
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,The 2 robots in an underwater torch relays with new environmental smoke free gaseous technology first in Olympic history! Impressive!!!
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,Good luck to all the athletes.
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,I am sure it will be a great winter Olympics. Best wishes to all the athletes.
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,usa 🇺🇸 is hot 🥵 😂
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,Yao Ming!
Beijing delivers first-ever underwater Olympic torch relay ahead of Winter Games,"sewspa
VUN.RENT"
