Video Caption,Comment
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,always get more fun by reading the comments from   the China haters from India and it's US father!
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,wow wow cool
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,Wion吃错药了吧
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,bat soup on the house...
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,Love the sour comments here from Indians. I'm glad my motherland is getting so much attention and obsession from you guys. You're free to boycott all you want but the games will happen and there is nothing anyone could do about it. 😆🤣😂 Zhonguo Wansui !!!!
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,The world first !
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,"Crazy to realize CHINA created the VIRUS, thus creating the NEED for VACCINES & MORE TECHNOLOGY"
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,"The world needs to BOYCOTT THE GAMES !!! 
WE MUST BAN TOGETHER AGAINST THE KILLER DRAGON!!!"
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,China is using Olympic to showcase irlts engineering power. While Indians are making silly comments under the video.
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,Cool technology 😎 👌
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,Served with a side of Wuhan Virus...on the house 😉
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,"Rumah rumah di India sedikit sekali punya Toilet makan tidak heran mereka berak sembarangan di kebun atau di pekarangan rumah bau kotoran itu adalah salah satu budaya menurut mereka
Umumnya sehabis buang kotoran mereka membersihkan ya dgn sepotong kain dan tidak mencucinya kain itu di pakai berulang selama satu minggu
Itu salah satu keungulan dari negara india 👍👌💪"
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,"Winter Olympics have been canceled, you didn't get the notice?"
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,forced  the robot work
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,They should have a robotic bat make the delivery.
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,hahhaha JEALOUS INDIANS because of China success
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,WION WHY ARE YOU NOT ATTACKING CHINA  THIS TIME..SO SILENT..HMMMM
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,Replace waiters for robot who agree?
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,They are showing us our future
Winter Olympics: Food served up robotically at Beijing Olympics venue | WION Edge,Completely mad !
