Video Caption,Comment
GLOBALink | China's Gu wins historic big air gold at Winter Olympics,"I'm happy for her. I hope she moves to China. Her life will no longer be an easy one (and with reason) in the US. I mean .. how do you think regular folk will react. SHE IS A TRAITOR to the country that gave her birth. Having said that it's all ok, that's the world we live in now. I really hope she thinks about it though because she won't be safe or wanted and that's a very justifiable fact and the reality that awaits her."
GLOBALink | China's Gu wins historic big air gold at Winter Olympics,"She should stay there in China,lost all face in the west."
GLOBALink | China's Gu wins historic big air gold at Winter Olympics,Fantastic girls rocked the world with inspiring ideology
GLOBALink | China's Gu wins historic big air gold at Winter Olympics,"Actually,  she's American..and China only succeeds with AMERICAN JOBS"
GLOBALink | China's Gu wins historic big air gold at Winter Olympics,Congratulations! A HUGE gold medal for Eileen Gu and China!
GLOBALink | China's Gu wins historic big air gold at Winter Olympics,fantastic .....
GLOBALink | China's Gu wins historic big air gold at Winter Olympics,"中华民族有底线，维护我们华夏民族不被换血替换的底线，但是共畜党为了短期的经济利益和其自身的国际合法性，拿华夏民族的血脉作为筹码去交易，大肆引入黑人，从幼儿园黑外教开始洗脑我们的孩子，时不时拿出中华文明和华夏民族无关的虚无历史主义，淡化华夏血缘继承的重要性，为黑人鹊巢鸠踞，染黑炎黄子孙,占据我华夏族耕耘5000年的唯一国度做铺垫。我们的每一寸土地都留着祖先们的血和汗，而中国共畜党就要将这份土地献祭给非洲最一事无成的种族，流血流汗为国家付出生命的先贤英烈们地下有知，该做和感想？"
GLOBALink | China's Gu wins historic big air gold at Winter Olympics,What 16 did you talk to equalsoul104 is banned
