Video Caption,Comment
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,I think they are infecting them on purpose so that they can spread that virus again
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,"Wake up artists, actors and athletes! Its not the time to act like everything is as usual. Nothing is the same and we have serious problems. I will not look at any dancing or acting or sports until people get the truth and freedom back. Responsibility please!!!"
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,",Months before the China Olympic begun,It has been theorized that China will do some Malicious acts to the foreign Athletes to deny them the Ability to Compete with Vigor,and it's becoming a reality Never trust the CCP comrAdes,they are bent to suppress foreigners up to the extent of maiming athletes!?"
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,These “games” should have been boycotted!!! Of course Biden is too weak and loves china. We need trump back !!!!
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,Sry to say but it was your decision so no sympathy
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,Russia will let China do this to its athletes but wanna invade Ukraine ok
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,My god what did you expect from china?
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,Your are lucky you didn't end as organ harvested.... genocide Olympics...
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,heaven lov lov heaven saint joshua
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,That's what you get for going.
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,Free uyghurs
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,"Pls.pray the rosary and devine mercy chaplet to free all countries from war, diseases, calamities, hunger, corruption, drugs, prostitution, abortion, divorce,prostitution,homosexuality,euthanasia,drugs,pornography,corruption,vices and all evils.pls pray for peace and joy in all families and home. . . ."
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,"Palki, you are the best."
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,Zero = the collective IQ of the IOC!
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,Let them have their virus hysteria. We in America reject it -- and China! Their just bunch of evil commies spreading germs! Who ever heard of such in a civilized nation. Disgraceful.
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,"I thought these Olympics had been cancelled. I'm in Britain and absolutely no-one has even mentioned it, I don't thinks its even been on the TV."
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,Case is not illness!
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,"The ICC is a byword for: corruption, graft, greed, gluttony , selfishness, etc..  It is an all around loathsome organization."
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,Penguin Shuai reminds me of the many American women who have accused Joe Biden of sexual assault. I guess you’re saying China is becoming like the wholly corrupt US government.
Gravitas Ukraine Direct: Infected Athletes in China's Quarantine camps lash out,Why go to China really
