Video Caption,Comment
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,"News, documentaries & all the #Beijing2022 updates: https://oly.ch/B22Home"
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,"Why isn't there a Beijing medal video?
Is it because they won by cheating?
Fouling is also a traditional Chinese culture period, and fouling is also a skill in China."
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,"I wish freedom for Uighur, Hong Kong, and Tibet."
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,崇洋媚外，说英文就显得高人一等吗？
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,Zhu Yi has fallen!
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,"中国とアメリカがメダルの量で争いしているので無茶苦茶！
フィギュアもポンコツ・チェンが歴代最高得点とインチキ丸出し！！！"
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,奈良競輪
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,心比人還美
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,china short trick team. ㅋㅋㅋㅋㅋㅋㅋ
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,정당한 게임을 원하는 사람.  중국이 안나오는 경기를 보라 (ex 쇼트1500 결승 준결승 1 2 3조 비교)
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,Waiting for Butthurt Koreans.
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,First learn how to win fare
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,쫘좡은 대한민쿡에괘 솽대do 안대쥐
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,shame on you china!!!!
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,今この時もウイグルでは
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,zl랄show
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,Cheaters
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,Chinese people don't know how to be shy.
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,Fake China
First-ever gold medallist for China at the Olympic Winter Games | Legends Live On,"看的出來, 年輕時超美的"
