Video Caption,Comment
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,BAd Wannabe Kpop knock off
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,Beautiful song!!!
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,"선수들이 다치고 오심이 난무하고 문화침탈까지 일삼는 역사상 최악의 올림픽... 나는 중국을 좋아했는데,,, 이번 올림픽을 보니 더이상 국가로 생각할 수가 없다.."
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,"What is this comment section? I honestly can't tell if anyone in it is real... Or if YouTube is supporting them so much that only negative comments are being removed... Is anyone here not a bot? Like, a single person?"
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,William Chan 😍
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,What a surprise song good night bye China
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,👎👎👎👎👎👎🤘🤟🤟🤟🤟🤞🤞🤞🤞🤞
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,👍👍👍👍👍
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,"Great song for the genocide games! Your propaganda music video might just make people forget about what's going on in Xinjiang, Tibet, Hong Kong and many others! Good job! 👍"
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,The world will have get used to see new faces new language and new friends. Go China !
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,❤🇨🇳🇭🇰🇲🇴🇹🇼💯🔊🎼🎵
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,Nice propaganda China.  Way to go.   These olympics need to be boycotted
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,"Go China Go!

God Bless the People's Republic of China!"
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,"★★★  China, which cracks down on human rights, is not eligible to host the Olympics ❢❢❢ ★★★"
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,"Good Job and Support !   Bravo to China Rise Peacefully and be Strong ! !   Go China, Go ! ! !"
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,Nice...💕
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,Beautiful..
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,"This song is the one 😗It's got atmosphere, message, dancing beats best's, it's bilingual and multicultural. The other song, ""You're a mirscle, "" is for children and the voice is annoying."
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,China
Music Video for Beijing 2022 Winter Olympics Motto Promotional Song Issued,💯
