Video Caption,Comment
Beijing 2022: Chinese athletes and coaches attend send-off event,The energy and enthusiasm.
Beijing 2022: Chinese athletes and coaches attend send-off event,Great CHINA 🇨🇳 🇨🇳🇨🇳🇨🇳🇨🇳❤️💪
Beijing 2022: Chinese athletes and coaches attend send-off event,"goose stepping troops, concentration camps, no freedom of speech, propaganda and a inbreeding pig farmer turned ruler for life entirely beyond control. yes China is very much the Nazi Germany of the modern era."
Beijing 2022: Chinese athletes and coaches attend send-off event,"go China!!!
love from HK!
🇭🇰🇭🇰🇨🇳🇭🇰🇨🇳🇨🇳👍👍👍👍"
Beijing 2022: Chinese athletes and coaches attend send-off event,Not sure who get's warm feelings with this kind of images reminds me of ww3 horror stories.
Beijing 2022: Chinese athletes and coaches attend send-off event,!!!
Beijing 2022: Chinese athletes and coaches attend send-off event,Uyghur genocide so sad
Beijing 2022: Chinese athletes and coaches attend send-off event,where is peng shuai?
Beijing 2022: Chinese athletes and coaches attend send-off event,中国加油！👍👍👍
Beijing 2022: Chinese athletes and coaches attend send-off event,中国加油!！
Beijing 2022: Chinese athletes and coaches attend send-off event,閻羅王: 我为什么听到门的声音？
Beijing 2022: Chinese athletes and coaches attend send-off event,"Waste of time, will the 'whereispengshuai' T shirts be banned?"
Beijing 2022: Chinese athletes and coaches attend send-off event,Good luck team China 🇨🇳
Beijing 2022: Chinese athletes and coaches attend send-off event,A moment of solidarity and commitment!
Beijing 2022: Chinese athletes and coaches attend send-off event,"#FreeTibet #FreeTibet #FreeTibet 
#Boycott2022Olympics"
Beijing 2022: Chinese athletes and coaches attend send-off event,"Watching what Jinpig and his gang of ghouls in the CCP are trying to do in the 2022 gulag games in Beijing is reminiscent of what Hitler and his mob of misfits in the Nazi party were trying to do in the 1936 games in Munich. Trying to mask their odious brutal totalitarian regimes with a veneer of civility, they really only confirm that they are indeed psychopaths of the worst order. Anybody who attends or supports these ""games"" is a fool who is being manipulated into  working as a propaganda tool for a retrograde regime."
Beijing 2022: Chinese athletes and coaches attend send-off event,Best to you China.
Beijing 2022: Chinese athletes and coaches attend send-off event,"China is a mature country . Do what they said , and  saying what they are going to do."
Beijing 2022: Chinese athletes and coaches attend send-off event,All the best
Beijing 2022: Chinese athletes and coaches attend send-off event,putin knows america will use all 5000 nukes on chinese coastline after bio weapons attack wuhan 2019 military games clowns in bejing
