Video Caption,Comment
Evan Bates and Madison Chock | Beijing 2022 Olympic Profile,They may not have won an Olympic medal in 2022 but theirs will be the performance I remember and come back to watch over and over. 👍
Evan Bates and Madison Chock | Beijing 2022 Olympic Profile,great team awesome
Evan Bates and Madison Chock | Beijing 2022 Olympic Profile,Thank you for your wonderful program. It was truly a pleasure to watch. Prefection! I've already watched it 3 times. Loved your smiles too.
Evan Bates and Madison Chock | Beijing 2022 Olympic Profile,I was truly impressed by these two players' performances. They were creative and artists.
Evan Bates and Madison Chock | Beijing 2022 Olympic Profile,🇺🇸 🇺🇸 Best Wishes to Chock & Bates for the 🥇 Gold Medal!! 🇺🇸 🇺🇸
Evan Bates and Madison Chock | Beijing 2022 Olympic Profile,These two are an incredible team.. their concern and affection for one another is palpable.. they are truly one on the ice and off.. their work ethic and their mutual respect for one another will provide the strength and stamina they need.. they have great courage and compassion.. Madison Chock and Evan Bates are perfect representatives for the US and I for one am very proud of them and wish them the best.. God Bless them and keep them safe
