Video Caption,Comment
Humans of Beijing 2022: Chinese youth chases ice skating dream,SOOOOOOO BEAUTYFULLLLLL <3 <3 <3
Humans of Beijing 2022: Chinese youth chases ice skating dream,AMAZING how he can ice skate at such a young age
Humans of Beijing 2022: Chinese youth chases ice skating dream,♥️
Humans of Beijing 2022: Chinese youth chases ice skating dream,🐼⛸️🥇🏆❤️
Humans of Beijing 2022: Chinese youth chases ice skating dream,Love you Chinese brothers and sisters 😘.. 🇵🇰♥️🇨🇳💯
Humans of Beijing 2022: Chinese youth chases ice skating dream,keep dreaming！
Humans of Beijing 2022: Chinese youth chases ice skating dream,"#FreeTibet #FreeTibet #FreeTibet
#Boycott2022Olympics"
Humans of Beijing 2022: Chinese youth chases ice skating dream,BAD enough !   has no Celebrating Christmas in China ？ :          https://www.youtube.com/watch?v=Di-ZGYqI7Jk&t=2s
Humans of Beijing 2022: Chinese youth chases ice skating dream,https://youtu.be/YeFzeNAHEhU
Humans of Beijing 2022: Chinese youth chases ice skating dream,A young Jin Boyang in the making !
Humans of Beijing 2022: Chinese youth chases ice skating dream,Good luck & God bless you
Humans of Beijing 2022: Chinese youth chases ice skating dream,✈💎⛄🎿🏄🏊#winterOlympic ❤
Humans of Beijing 2022: Chinese youth chases ice skating dream,"100 metres sprint race at the first Modern Olympic Games, Athens, 1896
https://www.youtube.com/watch?v=IRTeOyf2KLI"
Humans of Beijing 2022: Chinese youth chases ice skating dream,Yay!!! Cant wait to see you at the Olympics little one 🤗💜
Humans of Beijing 2022: Chinese youth chases ice skating dream,This kid is indeed fortunate to have such loving and supportive parents. I wish them every success in all their future undertakings .
Humans of Beijing 2022: Chinese youth chases ice skating dream,"Nothing to see here. -Just Beijing promoting a genocide party nobody feels comfortable attending.

#boycottbeijing2022"
Humans of Beijing 2022: Chinese youth chases ice skating dream,Cute ❤️
Humans of Beijing 2022: Chinese youth chases ice skating dream,"Good to see the youngsters inspired by the 2022 Winter Olympics, best of luck to this young man."
Humans of Beijing 2022: Chinese youth chases ice skating dream,New propaganda.
Humans of Beijing 2022: Chinese youth chases ice skating dream,This 5 years old kid is quite mature for his age.  He is exceptional indeed.
