Video Caption,Comment
Biathlon in Beijing 2022: How it works,I was at the bar and saw this on was like wtf is happening ?!?! So awesome.
Biathlon in Beijing 2022: How it works,"The Games: Winter Challenge brought me here. Now watching the Beijing Edition. I missed the Vancouver, Sochi and Pyeongchang editions."
Biathlon in Beijing 2022: How it works,Video isn't playing. Very strange...
Biathlon in Beijing 2022: How it works,"Four years ago seeing the Winter Olympics I was immediately hooked on biathlon, but I would have liked to have seen a guide like this back then!"
Biathlon in Beijing 2022: How it works,Best winter sport ever :)
Biathlon in Beijing 2022: How it works,Tell us about Olympic stadium
Biathlon in Beijing 2022: How it works,Go team KZ! 🇰🇿
Biathlon in Beijing 2022: How it works,Благодаря картинкам понял что рассказали правила гонок.
Biathlon in Beijing 2022: How it works,How to make a prediction on your app
Biathlon in Beijing 2022: How it works,It is perfectly summarised and easy to understand.   This will save the breath of anyone who is tired of having to explain the rules at every race. Kudos to the media team :)
