Video Caption,Comment
High-speed train links Beijing 2022 competition zones,from 北京 to ???
High-speed train links Beijing 2022 competition zones,He is 小geogeo' farter.
High-speed train links Beijing 2022 competition zones,is this the train to the genocide games?
High-speed train links Beijing 2022 competition zones,"And here we ride garbage Amtrak and instead of building high speed rail, we build high speed military assets ...ask yourself, which would you rather have? Bombs to kill people or fail to transport people?"
High-speed train links Beijing 2022 competition zones,Only stupid and evil person help evil China to propaganda the Beijing Olympic game.
High-speed train links Beijing 2022 competition zones,Love the report inside the train.
High-speed train links Beijing 2022 competition zones,The whole conversation is about how wonderful the Chinese train is.
High-speed train links Beijing 2022 competition zones,USA only have bus
High-speed train links Beijing 2022 competition zones,This is edited guys see carefully
High-speed train links Beijing 2022 competition zones,China is no. 1..... supreme power in the world.
High-speed train links Beijing 2022 competition zones,"Good job, China! Continue with the great work."
High-speed train links Beijing 2022 competition zones,"😁😁 waterbottlebetweenarm experimentwereoutoftheworld 
😁😁😁"
High-speed train links Beijing 2022 competition zones,The Russian presenter is the best one.
High-speed train links Beijing 2022 competition zones,"Made in China train with awful quality
will be destroyed lol😆😆😆"
High-speed train links Beijing 2022 competition zones,为什么这个人像像抠图的，假的一样。。。
High-speed train links Beijing 2022 competition zones,amazing.
High-speed train links Beijing 2022 competition zones,Together for a Shared Future ❤️
High-speed train links Beijing 2022 competition zones,"Great China
👍👍👍👍👍👍👍"
High-speed train links Beijing 2022 competition zones,Thank you CGTN
High-speed train links Beijing 2022 competition zones,Only thing they are missing is the supreme leader xijing ping picture on their shirts
